Feature,English,French
std DDMFCCon_7,-0.0530639447303031,0.0441138092224787
std DDMFCCon_10,0.1226491773504994,-0.0211638342181188
std BBEoff_1,-0.1433042895602961,0.0220070069630743
std BBEoff_2,0.0037522313640535,0.1768122928692083
std BBEoff_3,-0.0393100516052627,0.0750952280831464
std BBEoff_4,-0.0377095599067464,0.1321193222205762
std BBEoff_5,-0.1405634839053615,0.1439600352600498
std BBEoff_6,-0.0873229061148453,0.0474551960744697
std BBEoff_14,0.1599894849336845,-0.0218192934547758
std BBEoff_15,0.0755335267271214,-0.0747612811496943
std BBEoff_18,-0.0733928500894258,0.1042195250554355
std BBEoff_19,-0.0936495896020632,0.1480037806147282
std BBEoff_20,-0.0515694065538753,0.1950168298481851
std BBEoff_21,0.0037381811316471,0.1813218509215627
std BBEoff_22,-0.1121776200476129,0.1670865489361094
std MFCCoff_1,-0.2396001950788076,0.3006324140688075
std MFCCoff_2,-0.0113027947900058,0.1468000555238579
std MFCCoff_5,-0.1068245319748702,0.1204351202380517
std MFCCoff_7,-0.1450552242896157,0.0794923998321308
std MFCCoff_10,0.1218667891789019,0.0308004492949399
std DMFCCoff_1,-0.2274206319918129,0.2913622494637227
std DMFCCoff_2,0.0051083125594621,0.1271078487328663
std DMFCCoff_5,-0.0618896564855654,0.0875158001703163
std DMFCCoff_7,-0.2123931722414894,0.1159051749086277
std DDMFCCoff_1,-0.1994339143722688,0.2906303972654002
std DDMFCCoff_2,0.0001915959262839,0.1328688434211499
std DDMFCCoff_7,-0.2033160964056835,0.1246809211221613
std DDMFCCoff_12,-0.0721171554229087,0.0530134691623086
std F1,-0.3537636511611339,0.1064171936376059
std DF1,-0.3553531827471974,0.1099396777456433
std DDF1,-0.3262874995099874,0.1090213911532426
std F2,-0.3390515924029291,0.0138256730689104
std DF2,-0.3273352494101422,-0.004501336214248
std DDF2,-0.3090625425997764,0.0129005439782509
